,system_a,system_b,p_value
669,Humans_movi_110,Humans_movi_113,2.45E-1
670,Humans_movi_110,Humans_movi_114,2.70E-1
671,Humans_movi_110,Humans_movi_115,4.20E-1
672,Humans_movi_110,Machines_base_Centroid,6.68E-7
673,Humans_movi_110,Machines_base_FreqSum,4.00E-7
674,Humans_movi_110,Machines_base_GreedyKL,2.72E-7
675,Humans_movi_110,Machines_base_LexRank,4.45E-6
676,Humans_movi_110,Machines_base_TsSum,3.78E-6
677,Humans_movi_110,Machines_soa_CLASSY04,8.91E-7
678,Humans_movi_110,Machines_soa_CLASSY11,1.08E-5
679,Humans_movi_110,Machines_soa_DPP,7.53E-7
680,Humans_movi_110,Machines_soa_ICSISumm,1.49E-6
681,Humans_movi_110,Machines_soa_OCCAMS_V,8.25E-5
682,Humans_movi_110,Machines_soa_RegSum,2.74E-7
683,Humans_movi_110,Machines_soa_Submodular,4.42E-5
704,Humans_movi_111,Humans_movi_112,1.31E-1
705,Humans_movi_111,Humans_movi_113,4.13E-1
706,Humans_movi_111,Humans_movi_114,4.95E-1
707,Humans_movi_111,Humans_movi_115,1.70E-1
708,Humans_movi_111,Machines_base_Centroid,2.30E-8
709,Humans_movi_111,Machines_base_FreqSum,5.55E-9
710,Humans_movi_111,Machines_base_GreedyKL,5.17E-9
711,Humans_movi_111,Machines_base_LexRank,1.73E-7
712,Humans_movi_111,Machines_base_TsSum,4.06E-8
713,Humans_movi_111,Machines_soa_CLASSY04,2.58E-8
714,Humans_movi_111,Machines_soa_CLASSY11,1.13E-7
715,Humans_movi_111,Machines_soa_DPP,8.28E-9
716,Humans_movi_111,Machines_soa_ICSISumm,2.77E-8
717,Humans_movi_111,Machines_soa_OCCAMS_V,1.82E-6
718,Humans_movi_111,Machines_soa_RegSum,1.08E-8
719,Humans_movi_111,Machines_soa_Submodular,1.74E-6
741,Humans_movi_112,Humans_movi_113,9.29E-2
742,Humans_movi_112,Humans_movi_114,1.31E-1
743,Humans_movi_112,Humans_movi_115,4.08E-1
744,Humans_movi_112,Machines_base_Centroid,1.78E-6
745,Humans_movi_112,Machines_base_FreqSum,5.66E-7
746,Humans_movi_112,Machines_base_GreedyKL,4.45E-7
747,Humans_movi_112,Machines_base_LexRank,9.76E-6
748,Humans_movi_112,Machines_base_TsSum,7.45E-6
749,Humans_movi_112,Machines_soa_CLASSY04,2.82E-6
750,Humans_movi_112,Machines_soa_CLASSY11,1.71E-5
751,Humans_movi_112,Machines_soa_DPP,1.23E-6
752,Humans_movi_112,Machines_soa_ICSISumm,2.36E-6
753,Humans_movi_112,Machines_soa_OCCAMS_V,1.17E-4
754,Humans_movi_112,Machines_soa_RegSum,8.44E-7
755,Humans_movi_112,Machines_soa_Submodular,1.04E-4
778,Humans_movi_113,Humans_movi_114,4.13E-1
779,Humans_movi_113,Humans_movi_115,1.18E-1
780,Humans_movi_113,Machines_base_Centroid,1.59E-7
781,Humans_movi_113,Machines_base_FreqSum,9.61E-8
782,Humans_movi_113,Machines_base_GreedyKL,5.38E-8
783,Humans_movi_113,Machines_base_LexRank,9.57E-7
784,Humans_movi_113,Machines_base_TsSum,4.85E-7
785,Humans_movi_113,Machines_soa_CLASSY04,4.68E-7
786,Humans_movi_113,Machines_soa_CLASSY11,1.35E-6
787,Humans_movi_113,Machines_soa_DPP,1.47E-7
788,Humans_movi_113,Machines_soa_ICSISumm,1.79E-7
789,Humans_movi_113,Machines_soa_OCCAMS_V,3.93E-6
790,Humans_movi_113,Machines_soa_RegSum,1.32E-7
791,Humans_movi_113,Machines_soa_Submodular,7.25E-6
815,Humans_movi_114,Humans_movi_115,1.73E-1
816,Humans_movi_114,Machines_base_Centroid,1.77E-8
817,Humans_movi_114,Machines_base_FreqSum,6.96E-9
818,Humans_movi_114,Machines_base_GreedyKL,4.29E-9
819,Humans_movi_114,Machines_base_LexRank,1.58E-7
820,Humans_movi_114,Machines_base_TsSum,3.42E-8
821,Humans_movi_114,Machines_soa_CLASSY04,2.20E-8
822,Humans_movi_114,Machines_soa_CLASSY11,1.11E-7
823,Humans_movi_114,Machines_soa_DPP,7.50E-9
824,Humans_movi_114,Machines_soa_ICSISumm,3.26E-8
825,Humans_movi_114,Machines_soa_OCCAMS_V,2.25E-6
826,Humans_movi_114,Machines_soa_RegSum,9.65E-9
827,Humans_movi_114,Machines_soa_Submodular,2.01E-6
852,Humans_movi_115,Machines_base_Centroid,5.97E-8
853,Humans_movi_115,Machines_base_FreqSum,1.60E-8
854,Humans_movi_115,Machines_base_GreedyKL,1.11E-8
855,Humans_movi_115,Machines_base_LexRank,5.39E-7
856,Humans_movi_115,Machines_base_TsSum,1.57E-7
857,Humans_movi_115,Machines_soa_CLASSY04,6.33E-8
858,Humans_movi_115,Machines_soa_CLASSY11,4.60E-7
859,Humans_movi_115,Machines_soa_DPP,2.04E-8
860,Humans_movi_115,Machines_soa_ICSISumm,1.22E-7
861,Humans_movi_115,Machines_soa_OCCAMS_V,1.46E-5
862,Humans_movi_115,Machines_soa_RegSum,2.90E-8
863,Humans_movi_115,Machines_soa_Submodular,1.14E-5
889,Machines_base_Centroid,Machines_base_FreqSum,4.41E-1
890,Machines_base_Centroid,Machines_base_GreedyKL,4.41E-1
891,Machines_base_Centroid,Machines_base_LexRank,4.15E-1
892,Machines_base_Centroid,Machines_base_TsSum,7.00E-2
893,Machines_base_Centroid,Machines_soa_CLASSY04,3.92E-1
894,Machines_base_Centroid,Machines_soa_CLASSY11,5.14E-2
895,Machines_base_Centroid,Machines_soa_DPP,2.45E-1
896,Machines_base_Centroid,Machines_soa_ICSISumm,3.48E-1
897,Machines_base_Centroid,Machines_soa_OCCAMS_V,3.04E-2
898,Machines_base_Centroid,Machines_soa_RegSum,3.69E-1
899,Machines_base_Centroid,Machines_soa_Submodular,9.80E-2
926,Machines_base_FreqSum,Machines_base_GreedyKL,3.08E-1
927,Machines_base_FreqSum,Machines_base_LexRank,4.92E-1
928,Machines_base_FreqSum,Machines_base_TsSum,1.25E-1
929,Machines_base_FreqSum,Machines_soa_CLASSY04,4.84E-1
930,Machines_base_FreqSum,Machines_soa_CLASSY11,8.35E-2
931,Machines_base_FreqSum,Machines_soa_DPP,3.39E-1
932,Machines_base_FreqSum,Machines_soa_ICSISumm,4.22E-1
933,Machines_base_FreqSum,Machines_soa_OCCAMS_V,1.88E-2
934,Machines_base_FreqSum,Machines_soa_RegSum,2.91E-1
935,Machines_base_FreqSum,Machines_soa_Submodular,9.55E-2
963,Machines_base_GreedyKL,Machines_base_LexRank,3.22E-1
964,Machines_base_GreedyKL,Machines_base_TsSum,4.83E-2
965,Machines_base_GreedyKL,Machines_soa_CLASSY04,3.43E-1
966,Machines_base_GreedyKL,Machines_soa_CLASSY11,3.40E-2
967,Machines_base_GreedyKL,Machines_soa_DPP,1.93E-1
968,Machines_base_GreedyKL,Machines_soa_ICSISumm,2.05E-1
969,Machines_base_GreedyKL,Machines_soa_OCCAMS_V,8.20E-3
970,Machines_base_GreedyKL,Machines_soa_RegSum,4.42E-1
971,Machines_base_GreedyKL,Machines_soa_Submodular,4.62E-2
1000,Machines_base_LexRank,Machines_base_TsSum,1.38E-1
1001,Machines_base_LexRank,Machines_soa_CLASSY04,4.88E-1
1002,Machines_base_LexRank,Machines_soa_CLASSY11,1.04E-1
1003,Machines_base_LexRank,Machines_soa_DPP,3.62E-1
1004,Machines_base_LexRank,Machines_soa_ICSISumm,3.92E-1
1005,Machines_base_LexRank,Machines_soa_OCCAMS_V,4.42E-2
1006,Machines_base_LexRank,Machines_soa_RegSum,2.99E-1
1007,Machines_base_LexRank,Machines_soa_Submodular,1.29E-1
1037,Machines_base_TsSum,Machines_soa_CLASSY04,8.83E-2
1038,Machines_base_TsSum,Machines_soa_CLASSY11,3.83E-1
1039,Machines_base_TsSum,Machines_soa_DPP,1.97E-1
1040,Machines_base_TsSum,Machines_soa_ICSISumm,2.36E-1
1041,Machines_base_TsSum,Machines_soa_OCCAMS_V,1.39E-1
1042,Machines_base_TsSum,Machines_soa_RegSum,3.58E-2
1043,Machines_base_TsSum,Machines_soa_Submodular,3.84E-1
1074,Machines_soa_CLASSY04,Machines_soa_CLASSY11,5.10E-2
1075,Machines_soa_CLASSY04,Machines_soa_DPP,2.87E-1
1076,Machines_soa_CLASSY04,Machines_soa_ICSISumm,4.11E-1
1077,Machines_soa_CLASSY04,Machines_soa_OCCAMS_V,2.99E-2
1078,Machines_soa_CLASSY04,Machines_soa_RegSum,2.61E-1
1079,Machines_soa_CLASSY04,Machines_soa_Submodular,1.22E-1
1111,Machines_soa_CLASSY11,Machines_soa_DPP,1.32E-1
1112,Machines_soa_CLASSY11,Machines_soa_ICSISumm,1.83E-1
1113,Machines_soa_CLASSY11,Machines_soa_OCCAMS_V,1.80E-1
1114,Machines_soa_CLASSY11,Machines_soa_RegSum,2.20E-2
1115,Machines_soa_CLASSY11,Machines_soa_Submodular,4.77E-1
1148,Machines_soa_DPP,Machines_soa_ICSISumm,5.00E-1
1149,Machines_soa_DPP,Machines_soa_OCCAMS_V,3.85E-2
1150,Machines_soa_DPP,Machines_soa_RegSum,1.35E-1
1151,Machines_soa_DPP,Machines_soa_Submodular,1.81E-1
1185,Machines_soa_ICSISumm,Machines_soa_OCCAMS_V,4.38E-2
1186,Machines_soa_ICSISumm,Machines_soa_RegSum,2.53E-1
1187,Machines_soa_ICSISumm,Machines_soa_Submodular,1.28E-1
1222,Machines_soa_OCCAMS_V,Machines_soa_RegSum,1.40E-2
1223,Machines_soa_OCCAMS_V,Machines_soa_Submodular,3.11E-1
1259,Machines_soa_RegSum,Machines_soa_Submodular,5.45E-2
